house_id,date,quarter,house_type,sales_type,year_build,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zipcode,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%,purchaseprice
527315,2993,98,Villa,regular_sale,1998,0,5,182,19230.77,29008,6852,Billum,7,Jutland,0,0.81,2.12,3500000
1313518,5064,26,Summerhouse,regular_sale,1960,0,4,62,6731.9033,55382,4671,Strøby,6,Zealand,3.5,2.9,7.33,417378
232730,1426,110,Apartment,regular_sale,2022,0,2,84,18988.096,10959,9800,Hjørring,5,Jutland,0,1.85,1.47,1595000
1346032,3699,21,Villa,regular_sale,1973,0,5,165,6515.1514,60209,5450,Otterup,3,Fyn & islands,3.5,2.5,6.6,1075000
1208661,9053,39,Summerhouse,regular_sale,2023,0,4,73,4794.5205,16793,4540,Fårevejle,6,Zealand,2,2.08,5.11,350000
1223215,5706,38,Townhouse,regular_sale,1978,0,4,121,7148.7603,34208,7451,Sunds,7,Jutland,2.5,2.08,5.11,865000
1379049,1738,16,Villa,regular_sale,1945,0,4,189,5144.127,40903,9000,Aalborg,5,Jutland,3.25,2.18,7.2,972240
1044646,6904,54,Villa,regular_sale,1973,-4,6,158,11234.177,1332,8940,Randers SV,2,Jutland,3.75,1.69,5.7,1775000
586181,4996,96,Summerhouse,regular_sale,2019,-4,4,110,3000,1532,6960,Hvide Sande,7,Jutland,0,0.81,2.12,330000
1314331,5562,26,Summerhouse,regular_sale,1965,0,5,81,8851.852,66048,3250,Gilleleje,4,Zealand,3.5,2.9,7.33,717000
338515,2677,106,Apartment,regular_sale,1936,0,2,63,9920.635,18203,4760,Vordingborg,6,Zealand,0,0.42,1.1,625000
1198105,2580,40,Villa,regular_sale,1976,0,4,150,15000,14787,7900,Nykøbing M,7,Jutland,2,2.08,5.11,2250000
1177042,7012,42,Villa,regular_sale,1932,0,5,120,3333.3333,8342,6372,Bylderup-Bov,7,Jutland,2,1.15,5.26,400000
1290588,3368,29,Townhouse,regular_sale,1906,0,4,128,5781.25,16343,6700,Esbjerg,7,Jutland,4.75,2.34,7.05,740000
84004,7766,113,Villa,regular_sale,1928,0,3,74,10743.243,63337,8700,Horsens,2,Jutland,3.1,3.31,4.79,795000
342189,3100,106,Villa,regular_sale,1974,0,4,164,11554.878,63729,9440,Aabybro,5,Jutland,0,0.42,1.1,1895000
830319,6544,78,Villa,regular_sale,2006,-3,5,149,19463.088,8734,5700,Svendborg,3,Fyn & islands,0,0.79,3.48,2900000
710922,1224,88,Apartment,regular_sale,1890,0,3,79,35379.746,42028,2920,Charlottenlund,1,Zealand,0,0.45,2.78,2795000
256947,9129,109,Villa,regular_sale,1916,0,8,128,7031.25,7815,4305,Orø,6,Zealand,0,1.85,1.47,900000
996240,8741,59,Villa,regular_sale,1953,0,3,93,3225.8064,65801,6510,Gram,7,Jutland,4,3.42,6.52,300000
641344,7583,93,Villa,regular_sale,2018,0,6,153,12058.823,13240,3660,Stenløse,4,Zealand,0,1.15,2.26,1845000
427513,3831,103,Farm,regular_sale,1890,-2,5,204,7892.1567,53020,9560,Hadsund,5,Jutland,0,0.42,1.1,1610000
960827,1330,64,Villa,other_sale,1939,0,5,122,8444.278,23413,8960,Randers SA,2,Jutland,1,1.3,5.5,1030202
1369520,4656,17,Summerhouse,regular_sale,2017,0,4,105,6734.095,34686,3210,Vejby,4,Zealand,3.5,1.85,6.27,707080
1243960,8530,35,Summerhouse,regular_sale,1981,0,4,59,7542.373,63645,9370,Hals,5,Jutland,3.25,2.42,6.69,445000
827441,6965,78,Villa,regular_sale,2014,0,6,181,5480.663,437,4000,Roskilde,6,Zealand,0,0.79,3.48,992000
887260,965,72,Villa,regular_sale,1967,-3,4,135,6444.4443,36578,7480,Vildbjerg,7,Jutland,1.5,2.76,4.75,870000
709037,7972,117,Summerhouse,regular_sale,1966,0,4,57,19210.525,57381,4500,Nykøbing Sj,6,Zealand,3.35,1.13,4.34,1095000
1282203,6115,30,Villa,regular_sale,1992,0,6,178,6741.573,20788,5863,Ferritslev Fyn,3,Fyn & islands,4.75,2.34,7.05,1200000
413577,6104,104,Summerhouse,regular_sale,1979,0,3,44,11363.637,62601,6893,Hemmet,7,Jutland,0,0.42,1.1,500000
817928,8919,79,Summerhouse,family_sale,2014,0,4,60,4666.6665,50280,7900,Nykøbing M,7,Jutland,0,0.79,3.48,280000
1218894,6228,38,Villa,regular_sale,1968,0,6,236,7627.1187,34870,3230,Græsted,4,Zealand,2.5,2.08,5.11,1800000
681773,5220,90,Villa,regular_sale,1898,-7,4,125,9680,53031,5600,Faaborg,3,Fyn & islands,0,0.25,2.55,1210000
1082219,8767,51,Apartment,regular_sale,1899,0,4,138,23913.043,3893,2200,København N,1,Zealand,2.75,1.92,5.14,3300000
1317397,4097,25,Farm,regular_sale,1907,0,5,223,6408.072,55209,4733,Tappernøje,6,Zealand,3,2.9,7.33,1429000
1235937,2471,36,Summerhouse,regular_sale,2008,0,4,133,6090.2256,43616,3360,Liseleje,4,Zealand,3.25,2.42,6.69,810000
1286283,5563,30,Villa,regular_sale,1977,0,6,203,4921.182,24666,7800,Skive,7,Jutland,4.75,2.34,7.05,999000
1292917,812,29,Villa,regular_sale,1980,0,4,119,4626.0503,36065,9700,Brønderslev,5,Jutland,4.75,2.34,7.05,550500
1048913,6063,54,Villa,regular_sale,1972,0,4,113,21194.69,53520,3200,Helsinge,4,Zealand,3.75,1.69,5.7,2395000
612834,2214,94,Villa,regular_sale,1980,-3,8,169,6840.237,15244,3700,Rønne,0,Bornholm,0,1.15,2.26,1156000
1107370,3991,49,Villa,regular_sale,1971,0,4,192,15364.583,34401,4100,Ringsted,6,Zealand,2.25,1.92,5.14,2950000
728663,7302,86,Villa,regular_sale,2017,0,6,235,5314.8936,18449,7100,Vejle,7,Jutland,0,0.45,2.78,1249000
941506,5819,66,Villa,regular_sale,1981,-7,4,117,10769.23,10223,9900,Frederikshavn,5,Jutland,0.75,2.31,4.53,1260000
1421412,4316,9,Villa,regular_sale,1997,0,4,127,2091.3386,32790,8320,Mårslet,2,Jutland,4.25,2.13,7.84,265600
725875,7701,87,Villa,regular_sale,1997,0,7,184,15108.695,34136,8920,Randers NV,2,Jutland,0,0.45,2.78,2780000
1204156,957,40,Villa,family_sale,1969,0,4,114,6210.772,35451,3250,Gilleleje,4,Zealand,2,2.08,5.11,708028
28782,4145,115,Apartment,regular_sale,1905,-6,3,86,32848.836,62723,8000,Aarhus C,2,Jutland,3.6,1.13,4.34,2825000
1306540,8208,27,Apartment,regular_sale,1923,0,6,124,32258.064,26788,2720,Vanløse,1,Zealand,4.25,2.9,7.33,4000000
1371157,4898,17,Apartment,regular_sale,1912,0,3,82,6926.829,33213,7400,Herning,7,Jutland,3.5,1.85,6.27,568000
1070464,1884,52,Villa,regular_sale,1896,0,8,250,6400,45282,4700,Næstved,6,Zealand,3,1.92,5.14,1600000
1076952,9491,51,Villa,regular_sale,1975,0,4,114,26842.105,10694,2791,Dragør,1,Zealand,2.75,1.92,5.14,3060000
950518,3463,65,Farm,regular_sale,1893,0,5,112,14732.143,11261,4291,Ruds Vedby,6,Zealand,1,2.31,4.53,1650000
1185494,5097,42,Villa,regular_sale,2005,0,6,220,5886.364,48034,3100,Hornbæk,4,Zealand,2,1.15,5.26,1295000
1321315,704,25,Villa,regular_sale,2016,0,5,163,1840.4908,3287,4040,Jyllinge,6,Zealand,3,2.9,7.33,300000
774217,8949,83,Villa,regular_sale,1996,-4,5,140,16500,27480,8450,Hammel,2,Jutland,0,0.56,3.06,2310000
1126383,10109,47,Farm,regular_sale,1900,0,3,160,19218.75,24383,4360,Kirke Eskilstrup,6,Zealand,2,1.82,4.36,3075000
20666,5086,116,Villa,regular_sale,1978,0,4,126,32936.508,8303,2980,Kokkedal,1,Zealand,3.6,1.13,4.34,4150000
222390,3175,110,Villa,regular_sale,1937,-4,7,170,12941.177,54138,6700,Esbjerg,7,Jutland,0,1.85,1.47,2200000
1244598,9196,35,Apartment,regular_sale,1936,0,3,89,15056.18,40068,8000,Aarhus C,2,Jutland,3.25,2.42,6.69,1340000
915076,3037,68,Villa,regular_sale,2013,0,6,225,1555.5555,56314,6600,Vejen,7,Jutland,0.75,2.31,4.53,350000
860165,7726,75,Villa,regular_sale,1961,0,6,133,12015.037,18587,8541,Skødstrup,2,Jutland,0.25,2.4,3.66,1598000
538995,2029,98,Summerhouse,family_sale,1966,0,3,60,33333.332,16539,4581,Rørvig,6,Zealand,0,0.81,2.12,2000000
955657,2667,64,Villa,regular_sale,2002,-6,5,149,19463.088,64791,5700,Svendborg,3,Fyn & islands,1,1.3,5.5,2900000
1019733,334,57,Farm,regular_sale,1858,0,8,180,4722.222,64710,7700,Thisted,7,Jutland,4,3.42,6.52,850000
1004122,6652,58,Villa,regular_sale,2009,0,6,184,7500,48399,6000,Kolding,7,Jutland,4,3.42,6.52,1380000
1392773,5943,14,Villa,regular_sale,1967,0,5,145,5110.517,59694,4270,Høng,6,Zealand,3.25,2.18,7.2,741025
1235291,1908,36,Farm,regular_sale,1975,0,5,191,8246.073,42167,7860,Spøttrup,7,Jutland,3.25,2.42,6.69,1575000
648571,1196,92,Villa,regular_sale,1985,-6,3,151,22350.994,28981,2635,Ishøj,1,Zealand,0,0.25,2.55,3375000
1172838,9025,43,Summerhouse,regular_sale,1970,0,5,112,21116.072,45073,3220,Tisvildeleje,4,Zealand,2,1.15,5.26,2365000
1119941,1354,48,Villa,regular_sale,1931,0,3,132,6022.727,34249,7800,Skive,7,Jutland,2,1.82,4.36,795000
1446076,3308,5,Villa,regular_sale,1956,0,4,121,6231.405,31120,2640,Hedehusene,1,Zealand,5,2.13,9.09,754000
1256306,5260,34,Villa,regular_sale,1977,0,5,179,12458.101,57436,2791,Dragør,1,Zealand,3.25,2.42,6.69,2230000
1458005,8698,3,Villa,regular_sale,1906,0,7,209,2153.11,56496,6731,Tjæreborg,7,Jutland,5,1.99,8.39,450000
1224172,4740,37,Townhouse,regular_sale,2003,0,5,141,19594.809,40764,3500,Værløse,4,Zealand,2.75,2.08,5.11,2762868
1347371,3312,21,Apartment,regular_sale,1957,0,3,79,6784.81,62887,7430,Ikast,7,Jutland,3.5,2.5,6.6,536000
285480,5829,108,Townhouse,regular_sale,1988,0,4,87,34425.29,59412,8240,Risskov,2,Jutland,0,1.85,1.47,2995000
944342,5103,66,Villa,regular_sale,2002,0,5,130,6923.077,32217,6760,Ribe,7,Jutland,0.75,2.31,4.53,900000
422769,4366,103,Townhouse,regular_sale,1880,0,3,63,30158.73,65549,8983,Gjerlev J,2,Jutland,0,0.42,1.1,1900000
276524,7278,108,Summerhouse,family_sale,2021,0,5,161,3385.0933,40863,6857,Blåvand,7,Jutland,0,1.85,1.47,545000
597947,3384,95,Townhouse,regular_sale,1988,-6,3,73,16095.891,44252,4700,Næstved,6,Zealand,0,0.81,2.12,1175000
762630,2131,84,Apartment,regular_sale,1970,0,1,47,24446.809,19631,2300,København S,1,Zealand,0,0.56,3.06,1149000
1276700,7892,31,Villa,regular_sale,1966,0,4,182,4340.659,8917,7900,Nykøbing M,7,Jutland,4.5,2.34,7.05,790000
1273674,9051,31,Villa,family_sale,1966,0,4,156,4166.6665,28156,7470,Karup J,7,Jutland,4.5,2.34,7.05,650000
536015,1896,98,Villa,regular_sale,1999,-1,5,151,14453.643,1464,8700,Horsens,2,Jutland,0,0.81,2.12,2182500
446635,2242,102,Farm,family_sale,1900,0,3,156,3194.3013,23273,8660,Skanderborg,2,Jutland,0,0.76,1.35,498311
1072484,1327,52,Villa,regular_sale,1961,0,8,137,19890.512,48590,8680,Ry,2,Jutland,3,1.92,5.14,2725000
1412392,7770,11,Villa,regular_sale,1900,0,6,178,2224.719,56609,8840,Rødkærsbro,2,Jutland,3.25,2.13,7.84,396000
323288,3635,107,Villa,regular_sale,1981,0,4,126,12261.904,3408,8620,Kjellerup,2,Jutland,0,1.85,1.47,1545000
1455531,9449,3,Villa,regular_sale,1974,0,5,182,3983.5166,28241,4690,Haslev,6,Zealand,5,1.99,8.39,725000
1022454,2801,56,Apartment,family_sale,1960,0,2,62,21572.58,45950,4000,Roskilde,6,Zealand,4,1.69,5.7,1337500
1373639,3903,17,Villa,regular_sale,1965,0,5,148,4641.892,34505,8700,Horsens,2,Jutland,3.5,1.85,6.27,687000
1364894,6223,18,Villa,regular_sale,1909,0,8,238,2257.2478,57154,5970,Ãrøskøbing,3,Fyn & islands,3.5,1.85,6.27,537225
1114145,2582,48,Villa,family_sale,1944,0,4,115,2391.3044,38407,9293,Kongerslev,5,Jutland,2,1.82,4.36,275000
1012521,4525,57,Summerhouse,regular_sale,1974,-5,3,60,17083.334,42539,5932,Humble,3,Fyn & islands,4,3.42,6.52,1025000
1320492,245,25,Apartment,regular_sale,1986,0,4,84,11190.477,19234,2670,Greve,1,Zealand,3,2.9,7.33,940000
612458,2240,94,Villa,regular_sale,1953,0,3,105,8535.381,63402,6800,Varde,7,Jutland,0,1.15,2.26,896215
577129,6073,96,Villa,regular_sale,1967,-7,5,179,5921.7876,34851,6900,Skjern,7,Jutland,0,0.81,2.12,1060000
1457451,8462,3,Villa,regular_sale,1961,0,3,127,5212.7793,11984,5300,Kerteminde,3,Fyn & islands,5,1.99,8.39,662023
1197327,2744,40,Villa,regular_sale,2004,0,5,159,1792.4529,17930,8600,Silkeborg,2,Jutland,2,2.08,5.11,285000
323356,3635,107,Villa,regular_sale,1948,0,5,170,7941.1763,11656,9510,Arden,5,Jutland,0,1.85,1.47,1350000
1185369,5097,42,Farm,regular_sale,1973,0,7,162,9431.556,50655,8800,Viborg,2,Jutland,2,1.15,5.26,1527912
1316984,4874,25,Apartment,regular_sale,2004,0,2,110,34156.363,6516,7100,Vejle,7,Jutland,3,2.9,7.33,3757200
1197701,2716,40,Villa,regular_sale,1975,0,4,126,8015.873,424,8920,Randers NV,2,Jutland,2,2.08,5.11,1010000
1087156,8240,51,Townhouse,regular_sale,2002,0,3,81,18518.518,50273,8464,Galten,2,Jutland,2.75,1.92,5.14,1500000
765896,1447,84,Townhouse,regular_sale,1967,-2,6,137,15693.431,56994,2630,Taastrup,1,Zealand,0,0.56,3.06,2150000
1010860,5682,58,Summerhouse,regular_sale,1959,-5,3,59,28813.559,45318,5932,Humble,3,Fyn & islands,4,3.42,6.52,1700000
122121,3692,111,Villa,regular_sale,1979,-3,6,143,11538.462,29328,6600,Vejen,7,Jutland,1.75,3.31,4.79,1650000
830239,6572,78,Villa,regular_sale,1974,-4,5,200,6475,414,5762,Vester Skerninge,3,Fyn & islands,0,0.79,3.48,1295000
1444242,4841,5,Villa,regular_sale,1922,0,5,140,3869.7214,42739,8700,Horsens,2,Jutland,5,2.13,9.09,541761
649669,970,92,Summerhouse,regular_sale,1957,-6,3,68,8198.529,27863,4970,Rødby,6,Zealand,0,0.25,2.55,557500
844964,2562,76,Summerhouse,family_sale,1987,0,3,64,14687.5,4518,4873,Væggerløse,6,Zealand,0,2.4,3.66,940000
418420,4998,104,Villa,regular_sale,1929,0,6,134,6679.1045,55969,5610,Assens,3,Fyn & islands,0,0.42,1.1,895000
1187918,4521,41,Apartment,regular_sale,2006,0,3,118,10805.085,60517,9700,Brønderslev,5,Jutland,2,1.15,5.26,1275000
1264783,2659,32,Villa,regular_sale,1969,0,5,153,6111.1113,37253,8800,Viborg,2,Jutland,3.75,2.34,7.05,935000
867770,6627,74,Villa,other_sale,1973,0,6,167,5494.012,8603,5240,Odense NA,3,Fyn & islands,0.75,2.4,3.66,917500
794756,4446,81,Apartment,regular_sale,1900,0,2,53,13207.547,55427,4400,Kalundborg,6,Zealand,0,0.56,3.06,700000
280396,6245,108,Townhouse,regular_sale,1968,0,5,108,26833.334,14119,2620,Albertslund,1,Zealand,0,1.85,1.47,2898000
866391,6237,74,Apartment,regular_sale,2011,0,2,87,21551.725,65439,7100,Vejle,7,Jutland,0.75,2.4,3.66,1875000
349192,1841,106,Villa,regular_sale,2008,-3,6,199,13819.096,62803,7500,Holstebro,7,Jutland,0,0.42,1.1,2750000
973456,7267,62,Summerhouse,family_sale,2013,0,3,74,8844.595,20736,9800,Hjørring,5,Jutland,2,1.3,5.5,654500
1227831,3592,37,Villa,regular_sale,1970,0,5,136,7781.4043,65772,6710,Esbjerg V,7,Jutland,2.75,2.08,5.11,1058271
595824,3688,95,Apartment,regular_sale,1932,0,3,77,12792.208,25370,7800,Skive,7,Jutland,0,0.81,2.12,985000
735655,6240,86,Villa,regular_sale,1989,0,4,164,10975.609,24817,7323,Give,7,Jutland,0,0.45,2.78,1800000
81998,8170,113,Townhouse,regular_sale,2001,-7,3,110,28636.363,10913,3650,Alstykke,4,Zealand,3.1,3.31,4.79,3150000
1268333,2360,32,Apartment,family_sale,1896,0,4,91,38461.54,22635,2200,København N,1,Zealand,3.75,2.34,7.05,3500000
619612,1310,94,Townhouse,regular_sale,1976,0,4,140,10003.571,24723,2670,Greve,1,Zealand,0,1.15,2.26,1400500
262803,7587,109,Summerhouse,regular_sale,1971,0,5,76,7236.8423,20761,6880,Tarm,7,Jutland,0,1.85,1.47,550000
1189162,4212,41,Villa,regular_sale,1973,0,6,236,8050.8477,1869,4390,Vipperød,6,Zealand,2,1.15,5.26,1900000
1018629,579,57,Villa,regular_sale,1974,-5,6,182,14065.934,28239,4690,Haslev,6,Zealand,4,3.42,6.52,2560000
1189105,4241,41,Villa,regular_sale,1976,0,5,128,12460.9375,50192,3230,Græsted,4,Zealand,2,1.15,5.26,1595000
820385,8716,79,Villa,regular_sale,2012,-5,6,231,20454.545,14655,7840,Højslev,7,Jutland,0,0.79,3.48,4725000
314720,3777,107,Villa,regular_sale,2005,-1,5,172,26540.697,44527,8722,Hedensted,2,Jutland,0,1.85,1.47,4565000
1444964,3695,5,Villa,regular_sale,1980,0,6,156,4134.615,16541,7900,Nykøbing M,7,Jutland,5,2.13,9.09,645000
568106,7135,96,Townhouse,regular_sale,1970,-4,4,106,10377.358,64871,4700,Næstved,6,Zealand,0,0.81,2.12,1100000
588910,4617,95,Villa,regular_sale,1934,-6,5,135,15925.926,34185,7100,Vejle,7,Jutland,0,0.81,2.12,2150000
1153577,3513,45,Townhouse,regular_sale,1980,0,3,75,10333.333,64812,5220,Odense SA,3,Fyn & islands,2,1.82,4.36,775000
1352959,1714,20,Villa,regular_sale,1968,0,6,152,8567.27,34469,3650,Alstykke,4,Zealand,4.25,1.85,6.27,1302225
596027,3688,95,Summerhouse,regular_sale,2019,-3,6,148,2263.5134,21649,6830,Nørre Nebel,7,Jutland,0,0.81,2.12,335000
1358235,8787,19,Villa,regular_sale,1900,0,6,196,2301.0205,7550,8305,Samsø,2,Jutland,3.75,1.85,6.27,451000
273001,6779,108,Villa,family_sale,2020,0,5,203,6945.813,50238,7321,Gadbjerg,7,Jutland,0,1.85,1.47,1410000
491737,7276,100,Summerhouse,regular_sale,1988,0,6,205,13414.634,63064,6792,Rømø,7,Jutland,0,0.76,1.35,2750000
45813,3074,114,Summerhouse,family_sale,1966,0,5,79,25253.164,63622,4480,Store Fuglede,6,Zealand,3.6,3.31,4.79,1995000
1278621,7177,30,Villa,regular_sale,1960,0,6,209,5167.4644,46030,7130,Juelsminde,7,Jutland,4.75,2.34,7.05,1080000
1224401,4604,37,Villa,auction,1969,0,5,120,4883.3335,16673,9280,Storvorde,5,Jutland,2.75,2.08,5.11,586000
976157,6512,62,Apartment,regular_sale,2006,0,2,50,16000,5668,9000,Aalborg,5,Jutland,2,1.3,5.5,800000
889059,9817,71,Apartment,regular_sale,1904,0,3,87,22413.793,32489,7000,Fredericia,7,Jutland,1,2.76,4.75,1950000
1031024,1636,56,Townhouse,regular_sale,1954,0,4,78,11679.59,39503,5210,Odense NV,3,Fyn & islands,4,1.69,5.7,911008
1356961,10102,19,Villa,regular_sale,1953,0,3,88,4863.636,17807,6780,Skærbæk,7,Jutland,3.75,1.85,6.27,428000
651316,1587,92,Villa,regular_sale,1970,-3,5,161,8993.789,38957,9300,Sæby,5,Jutland,0,0.25,2.55,1448000
432852,3976,103,Villa,regular_sale,1971,-6,4,143,15034.965,929,4130,Viby Sjælland,6,Zealand,0,0.42,1.1,2150000
1381849,1152,16,Farm,regular_sale,1935,0,5,113,3262.9912,23609,9640,Farsø,5,Jutland,3.25,2.18,7.2,368718
386834,7911,105,Villa,regular_sale,2003,-2,5,175,20571.428,49893,8800,Viborg,2,Jutland,0,0.42,1.1,3600000
431172,3414,103,Apartment,regular_sale,2017,-2,4,124,34677.418,45385,2300,København S,1,Zealand,0,0.42,1.1,4300000
854892,10146,75,Summerhouse,family_sale,1968,0,3,63,31706.35,35209,4500,Nykøbing Sj,6,Zealand,0.25,2.4,3.66,1997500
1342595,5756,22,Villa,regular_sale,1915,0,3,129,7643.4106,29399,9900,Frederikshavn,5,Jutland,3.25,2.5,6.6,986000
343669,2295,106,Townhouse,regular_sale,1963,0,5,141,10567.376,5235,4930,Maribo,6,Zealand,0,0.42,1.1,1490000
806345,2834,80,Apartment,regular_sale,1910,-5,4,83,12469.88,15396,8700,Horsens,2,Jutland,0,0.79,3.48,1035000
1080997,9085,51,Villa,regular_sale,1948,0,3,84,7423.5117,22581,7800,Skive,7,Jutland,2.75,1.92,5.14,623575
1320156,404,25,Villa,regular_sale,1997,0,6,131,10496.184,20616,6100,Haderslev,7,Jutland,3,2.9,7.33,1375000
1047814,6343,54,Apartment,regular_sale,2011,0,4,113,32699.115,62136,4300,Holbæk,6,Zealand,3.75,1.69,5.7,3695000
21082,5030,116,Villa,regular_sale,1897,0,5,135,2222.2222,59116,5400,Bogense,3,Fyn & islands,3.6,1.13,4.34,300000
1121937,901,48,Farm,regular_sale,1880,0,5,138,12753.623,50169,4772,Langebæk,6,Zealand,2,1.82,4.36,1760000
1475216,9947,0,Villa,family_sale,1978,0,4,145,5510.3447,48417,8600,Silkeborg,2,Jutland,7.75,1.26,8.16,799000
1415868,7312,10,Villa,regular_sale,1936,0,4,132,7196.9697,32135,8400,Ebeltoft,2,Jutland,3.75,2.13,7.84,950000
570726,6804,96,Villa,regular_sale,1974,0,5,161,10527.95,38135,9900,Frederikshavn,5,Jutland,0,0.81,2.12,1695000
1476121,9479,0,Villa,regular_sale,1987,0,5,130,8535.631,9657,6000,Kolding,7,Jutland,7.75,1.26,8.16,1109632
261501,7677,109,Villa,regular_sale,1984,0,5,143,12573.427,5678,6700,Esbjerg,7,Jutland,0,1.85,1.47,1798000
456118,1228,102,Apartment,regular_sale,2021,0,2,49,8290.816,59902,4000,Roskilde,6,Zealand,0,0.76,1.35,406250
262009,7647,109,Villa,regular_sale,1969,0,4,118,2754.2373,25756,9870,Sindal,5,Jutland,0,1.85,1.47,325000
1479644,7590,0,Townhouse,regular_sale,1955,0,5,107,8044.86,23349,2830,Virum,1,Zealand,7.75,1.26,8.16,860800
853963,9526,75,Villa,family_sale,1900,0,5,144,6944.4443,23114,4440,Mørkøv,6,Zealand,0.25,2.4,3.66,1000000
69341,1567,114,Villa,regular_sale,1957,1,5,153,9771.242,23975,6800,Varde,7,Jutland,3.6,3.31,4.79,1495000
27942,4230,115,Apartment,regular_sale,1960,-4,2,58,21362.068,4543,3000,Helsingør,4,Zealand,3.6,1.13,4.34,1239000
334986,3045,106,Apartment,regular_sale,1924,-4,2,68,15441.177,45180,4700,Næstved,6,Zealand,0,0.42,1.1,1050000
1063035,440,53,Villa,regular_sale,2003,-1,5,153,23921.568,42513,3200,Helsinge,4,Zealand,3.5,1.69,5.7,3660000
80855,9041,113,Villa,regular_sale,1898,0,4,96,15625,14777,4900,Nakskov,6,Zealand,3.1,3.31,4.79,1500000
1446910,8370,117,Apartment,regular_sale,1934,-4,2,72,40000,6468,8000,Aarhus C,2,Jutland,3.35,1.13,4.34,2880000
117730,4200,111,Apartment,regular_sale,1981,-4,2,54,35648.15,7894,2860,Søborg,1,Zealand,1.75,3.31,4.79,1925000
393881,7250,104,Villa,regular_sale,1950,0,2,111,12567.567,3584,4300,Holbæk,6,Zealand,0,0.42,1.1,1395000
82993,7971,113,Summerhouse,regular_sale,1978,0,4,80,11812.5,29832,7860,Spøttrup,7,Jutland,3.1,3.31,4.79,945000
259701,7970,109,Villa,regular_sale,1899,0,7,125,13160,38538,4684,Holmegaard,6,Zealand,0,1.85,1.47,1645000
1115523,2337,48,Villa,regular_sale,2009,0,5,191,11910.995,49269,3670,Veksø Sjælland,4,Zealand,2,1.82,4.36,2275000
1350104,2684,20,Farm,regular_sale,1958,0,4,138,6448.0435,25119,6622,Bække,7,Jutland,4.25,1.85,6.27,889830
1000717,7239,58,Apartment,regular_sale,1966,-2,3,72,15625,34844,4700,Næstved,6,Zealand,4,3.42,6.52,1125000
319764,3387,107,Apartment,family_sale,1937,0,2,59,20762.71,39007,5000,Odense C,3,Fyn & islands,0,1.85,1.47,1225000
1209972,8650,39,Villa,regular_sale,1957,0,4,98,9897.959,26572,8361,Hasselager,2,Jutland,2,2.08,5.11,970000
1129682,8594,47,Villa,regular_sale,2007,0,6,162,11183.95,55780,4040,Jyllinge,6,Zealand,2,1.82,4.36,1811800
339030,2650,106,Apartment,regular_sale,1900,0,3,79,15189.873,23946,8961,Allingåbro,2,Jutland,0,0.42,1.1,1200000
1332173,9221,23,Villa,regular_sale,1999,0,5,154,8803.571,47748,9430,Vadum,5,Jutland,2.75,2.5,6.6,1355750
439070,802,103,Villa,family_sale,1893,0,4,110,3168.182,23818,4920,Søllested,6,Zealand,0,0.42,1.1,348500
1379929,1374,16,Townhouse,regular_sale,1917,0,4,84,3869.0476,43798,4400,Kalundborg,6,Zealand,3.25,2.18,7.2,325000
41650,9447,117,Villa,regular_sale,1897,0,3,80,6875,32697,4684,Holmegaard,6,Zealand,3.35,1.13,4.34,550000
358116,8551,117,Villa,regular_sale,1892,0,3,100,14950,45216,4690,Haslev,6,Zealand,3.35,1.13,4.34,1495000
1234840,2067,36,Villa,regular_sale,1984,0,6,160,19531.25,35757,3520,Farum,4,Zealand,3.25,2.42,6.69,3125000
850386,1110,76,Townhouse,regular_sale,1964,-2,3,78,25000,618,3060,Espergærde,4,Zealand,0,2.4,3.66,1950000
685177,4752,89,Summerhouse,regular_sale,1970,-3,3,83,6927.711,8082,5642,Millinge,3,Fyn & islands,0,0.25,2.55,575000
780276,8331,83,Villa,regular_sale,1920,0,6,152,5572.7437,51449,8380,Trige,2,Jutland,0,0.56,3.06,847057
1244135,8499,35,Villa,regular_sale,1998,0,5,146,12431.507,38750,9260,Gistrup,5,Jutland,3.25,2.42,6.69,1815000
402604,7443,104,Farm,regular_sale,1897,0,4,176,15625,44234,8300,Odder,2,Jutland,0,0.42,1.1,2750000
1027489,2420,56,Villa,regular_sale,1933,-2,6,161,10310.559,1039,7800,Skive,7,Jutland,4,1.69,5.7,1660000
1038927,8710,55,Villa,regular_sale,1985,0,5,150,23300,34920,8220,Brabrand,2,Jutland,4,1.69,5.7,3495000
673044,7358,90,Villa,regular_sale,2017,-6,6,205,10487.805,30695,2770,Kastrup,1,Zealand,0,0.25,2.55,2150000
798687,3520,81,Villa,regular_sale,1987,-6,5,134,7014.9253,36800,6400,Sønderborg,7,Jutland,0,0.56,3.06,940000
248527,10034,109,Summerhouse,regular_sale,2008,-7,4,148,18918.918,32136,5466,Asperup,3,Fyn & islands,0,1.85,1.47,2800000
